Instance,Executable,Alpha,Best Profit,Average Profit,Profit CV,Average Time,Time CV
dckp_instances/1000/dckp_7_sum.txt,./tabu/main,None,3644,3580.0,0.017877094972067038,88.49051749706268,0.05343207566005143
dckp_instances/1000/dckp_7_sum.txt,./grasp/main,0.5,4199,4184.5,0.003465169076353208,947.0777937173843,0.0017364165910728605
dckp_instances/1000/dckp_7_sum.txt,./grasp/main,0.75,4238,4196.5,0.006233330804016837,858.219810962677,0.10382169029472378
dckp_instances/1000/dckp_7_sum.txt,./ils/main,0.5,4016,3950.5,0.01658017972408556,1062.477429151535,0.05058760655978156
dckp_instances/1000/dckp_7_sum.txt,./ils/main,0.75,4091,3986.5,0.01908289907282591,1017.4142071604729,0.06915868205416442
dckp_instances/1000/dckp_8_sum.txt,./tabu/main,None,3452,3340.5,0.03337823679089957,75.89626204967499,0.07498342245650894
dckp_instances/1000/dckp_8_sum.txt,./grasp/main,0.5,4318,4304.0,0.0032527881040892194,973.8670035600662,0.004698819847549626
dckp_instances/1000/dckp_8_sum.txt,./grasp/main,0.75,4318,4283.5,0.007972546430035804,887.3244932889938,0.09815601303277591
dckp_instances/1000/dckp_8_sum.txt,./ils/main,0.5,3994,3942.5,0.01306277742549144,970.7916946411133,0.030309493039057073
dckp_instances/1000/dckp_8_sum.txt,./ils/main,0.75,4068,3873.25,0.0522583623803262,940.068675160408,0.042723816111070054
dckp_instances/1000/dckp_10_sum.txt,./tabu/main,None,3699,3551.0,0.0416784004505773,78.73096096515656,0.06898255162360534
dckp_instances/1000/dckp_10_sum.txt,./grasp/main,0.5,4261,4258.5,0.0005870611717740989,935.5024719238281,0.012569670031801157
dckp_instances/1000/dckp_10_sum.txt,./grasp/main,0.75,4267,4261.75,0.0009293705354464046,859.1053842902184,0.08945570110854471
dckp_instances/1000/dckp_10_sum.txt,./ils/main,0.5,4208,4165.0,0.010324129651860744,1024.0840389728546,0.11329120713026605
dckp_instances/1000/dckp_10_sum.txt,./ils/main,0.75,4208,4080.75,0.029820731672572237,984.7497188448906,0.09484826316304816
dckp_instances/1000/dckp_2_sum.txt,./tabu/main,None,3535,3467.0,0.01961349870204788,78.91046750545502,0.01341878495442169
dckp_instances/1000/dckp_2_sum.txt,./grasp/main,0.5,4128,4125.0,0.0007272727272727272,878.1374391317368,0.01958706311381673
dckp_instances/1000/dckp_2_sum.txt,./grasp/main,0.75,4128,4117.0,0.0022590569878234486,790.7922245264053,0.11251498400798261
dckp_instances/1000/dckp_2_sum.txt,./ils/main,0.5,3843,3830.0,0.003394255874673629,909.7305512428284,0.006906378726099166
